annee;trim;catau2010r;metrodom;typmen7;age3;age5;coured;enfred;nfrred;sexe;acteu;acteu6;actif;actop;aidfam;ancchom;ancinact;contact;creaccp;dem;dispoc;gardeb;halor;inscont;mra;mrb;mrbbis;mrc;mrd;mrdbis;mre;mrec;mrf;mrg;mrgbis;mrh;mri;mrj;mrk;mrl;mrm;mrn;mro;mrpassa;mrpassb;mrpassc;mrs;nondic;nrec;nreca;nrecb;occref;officc;offre;pastra;pastrb;pastrf;percrev;rabs;raisnrec;raisnsou;raispas;sou;soua;soub;souc;sousempl;stche;temp;traref;typcont;typcontb;chpub;cse;cser;csp;cstot;cstotr;fonctc;nafg004un;nafg010un;nafg017un;nafg021un;nafg038un;nafg088un;pub3fp;qprc;stc;rdet;stat2;statoep;statut;statutr;titc;cstmn;cstplc;dispplc;duhab;gardea;hhc6;horaic;raison;raistp;stmn;stplc;tppred;txtppred;ancentr4;sitant;aac;csa;nafant;nafantg004n;dip11;cstotprm;identm;extrian;empnbh;hrec;hhce;hplusa;jourtr;nbtote;age;genre;diplome;nationalite;gsp;sociopro;menage;position;choix;horaires;heures_plus;public_prive;secteur
2018;2;1;1;1;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;2;7;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;8;NA;NA;1;1;1;NA;2;NA;NA;1;NA;NA;1;64;6;64;64;6;NA;EV;MN;MN;N;NZ;77;4;9;3;1;2;21;21;2;NA;NA;1;1;2;NA;2;1;NA;1;NA;1;2;1;NA;NA;NA;NA;NA;NA;71;64;41594;11871555324;14;NA;20;40;2;25;40-49a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Chauffeurs;Personne seule;Autres, nr;Contrat choisi;Temps partiel;Souhaite plus d'heures;Employeur privé;Activ admin scientifqs et technqs
2018;3;1;1;4;30;30;2;2;1;1;1;1;1;1;2;NA;NA;NA;3;1;NA;NA;2;2;1;1;NA;2;2;1;1;1;2;1;1;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;1;2;NA;1;1;2;2;NA;2;NA;NA;NA;NA;NA;1;1;1;NA;1;1;NA;2;1;2;3;53;5;53;53;5;10;EV;OQ;OQ;O;OZ;84;1;8;NA;1;2;21;21;2;3;NA;3;1;9;NA;NA;NA;NA;1;NA;1;2;1;1;NA;NA;NA;NA;NA;31;64;41634;16003489267;20;NA;NA;35;NA;NA;30-39a;Hommes;L2 ou équiv;Français de naissance;Employé-e-s;Employés du public;Couple avec enfant(s);Autres, nr;Contrat choisi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur public;Admin publiques
2018;3;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C1;C;CA;10;4;1;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;2;9;NA;NA;2;NA;NA;NA;41;38;41766;75944553183;24;NA;NA;NA;NA;NA;15-29a;Hommes;Bac général;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
2018;4;1;1;3;15;15;1;2;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;4;EV;GI;GZ;G;GZ;45;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;2;NA;NA;NA;NA;NA;50;63;41771;11878387164;41;NA;39;NA;5;NA;15-29a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple sans enfant;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;2;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;62;41832;49120080289;35;NA;35;NA;5;NA;30-39a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;62;41833;41013668394;35;NA;35;NA;5;NA;30-39a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;4;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;62;41834;43141678023;35;NA;35;NA;5;NA;30-39a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;1;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;NA;ET;BE;C3;C;CK;28;4;2;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;NA;NA;50;62;41897;56067797176;35;NA;NA;NA;NA;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;2;1;1;4;30;40;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;4;ET;BE;C3;C;CI;26;4;1;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;42;67;42103;20224699288;30;NA;NA;NA;NA;NA;40-49a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;3;1;1;4;30;40;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;4;ET;BE;C3;C;CI;26;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;67;42104;21808942487;37;NA;35;NA;5;NA;40-49a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;2;1;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;1;ET;BE;C3;C;CK;28;4;1;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;71;67;42133;1393530826;32;NA;NA;NA;NA;NA;40-49a;Femmes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;3;1;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C3;C;CK;28;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;42134;18474229377;39;NA;39;NA;5;NA;40-49a;Femmes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;3;1;1;9;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;2;NA;NA;1;NA;NA;1;56;5;56;56;5;7;EV;GI;IZ;I;IZ;56;4;4;3;1;2;21;21;2;NA;NA;4;1;2;1;2;3;NA;5;NA;1;2;2;1;NA;NA;NA;NA;NA;50;78;42409;16223127762;23;NA;20;35;3;NA;30-39a;Femmes;CAP/BEP;Français de naissance;Employé-e-s;Employés services aux particuliers;Autres ménages;Employés;Contrat choisi;Temps partiel;Souhaite plus d'heures;Employeur privé;Héberg et restauration
2018;2;1;1;2;30;40;2;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;1;ET;BE;C5;C;CC;17;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;67;42633;19276759991;38;NA;38;NA;5;NA;40-49a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Famille monoparentale;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;1;1;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;52;5;52;52;5;9;EV;OQ;OQ;Q;QA;86;4;4;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;37;42871;19859151813;28;NA;36;NA;5;NA;40-49a;Femmes;Bac techno/pro;Français de naissance;Employé-e-s;Employés du public;Couple avec enfant(s);Employés;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Admin publiques
2018;2;1;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;52;5;52;52;5;9;EV;OQ;OQ;Q;QA;86;4;4;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;37;42872;17345059229;28;NA;36;NA;5;NA;40-49a;Femmes;Bac techno/pro;Français de naissance;Employé-e-s;Employés du public;Couple avec enfant(s);Employés;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Admin publiques
2018;4;1;1;4;50;50;1;1;3;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;48;4;48;48;4;NA;EU;FZ;FZ;F;FZ;43;4;9;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;48;42892;24187022526;42;NA;39;NA;5;NA;+50a;Hommes;CAP/BEP;Etrangers;Professions intermédiaires;Cadres et autres professions intermédiaires;Couple avec enfant(s);Autres, nr;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;2;1;1;4;15;15;2;2;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;2;1;54;5;54;54;5;5;EV;GI;HZ;H;HZ;52;4;4;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;NA;NA;31;77;42916;12905353154;30;NA;NA;NA;NA;NA;15-29a;Femmes;L2 ou équiv;Français de naissance;Employé-e-s;Employés admin du privé;Couple avec enfant(s);Employés;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Transports et entreposage
2018;3;1;1;4;15;15;2;2;1;2;1;1;1;1;NA;NA;NA;2;1;1;NA;NA;2;1;2;1;NA;2;2;2;2;1;2;1;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;2;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;NA;NA;1;54;5;54;54;5;5;EV;GI;HZ;H;HZ;52;4;4;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;77;42917;12670754998;35;NA;35;NA;5;NA;15-29a;Femmes;L2 ou équiv;Français de naissance;Employé-e-s;Employés admin du privé;Couple avec enfant(s);Employés;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Transports et entreposage
2018;2;3;1;4;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;7;1;NA;NA;2;NA;1;1;NA;2;2;2;1;1;2;2;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;2;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;NA;1;1;NA;1;1;2;1;56;5;56;56;5;3;EV;GI;IZ;I;IZ;55;4;4;3;2;2;21;21;2;NA;NA;4;1;2;NA;2;1;NA;2;NA;1;2;3;NA;NA;NA;NA;NA;NA;42;63;43060;17854011184;25;NA;25;35;5;NA;30-39a;Femmes;Bac techno/pro;Français de naissance;Employé-e-s;Employés services aux particuliers;Couple avec enfant(s);Employés;Contrat subi;Temps partiel;Souhaite plus d'heures;Employeur privé;Héberg et restauration
2018;2;4;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;68;6;68;68;6;NA;EU;FZ;FZ;F;FZ;42;4;1;3;2;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;68;43073;10014605879;35;NA;44;NA;5;NA;15-29a;Hommes;L2 ou équiv;Français de naissance;Ouvriers;Ouvriers non qual artisanat et agric;Personne seule;Manoeuvres ou OS;Contrat subi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;4;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;42;4;2;3;2;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;63;43074;87992573237;45;NA;45;NA;5;NA;15-29a;Hommes;L2 ou équiv;Français de naissance;Ouvriers;Ouvriers qual artisanat;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;1;4;1;3;15;15;1;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;63;43078;13879191168;44;NA;44;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple sans enfant;Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;2;4;1;3;15;15;1;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;63;43079;16815540406;36;NA;44;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple sans enfant;Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;4;1;3;15;15;1;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;63;43080;15238977008;44;NA;44;NA;5;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple sans enfant;Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;00;00;00;0;00;00;4;1;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;NA;NA;42;64;43170;73293557074;35;NA;NA;NA;NA;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;1;1;1;1;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;NA;1;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;8;NA;NA;1;1;2;NA;NA;NA;NA;1;NA;NA;1;37;3;37;37;3;6;EV;GI;GZ;G;GZ;46;4;6;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;11;37;43179;2946132515;35;NA;45;NA;5;NA;30-39a;Hommes;L3 et sup;Français de naissance;CPIS;Cadres et autres professions intermédiaires;Personne seule;Agents maîtrise, ingénieurs, cadres;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;1;1;1;4;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;1;NA;1;NA;5;NA;NA;NA;2;2;2;NA;NA;NA;NA;2;NA;NA;1;67;6;67;67;6;NA;EV;GI;HZ;H;HZ;52;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;47;43188;81028751183;0;NA;35;NA;5;NA;30-39a;Femmes;L2 ou équiv;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Transports et entreposage
2018;1;1;1;2;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;NA;4;1;NA;NA;2;NA;2;2;NA;1;1;2;2;1;2;2;2;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;1;1;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;NA;1;1;NA;1;NA;NA;4;53;5;53;53;5;NA;EV;OQ;OQ;O;OZ;84;2;9;3;2;2;21;21;2;3;NA;1;1;9;NA;NA;NA;NA;NA;NA;1;2;9;NA;NA;1;NA;NA;NA;50;77;43210;12660608855;8;NA;NA;40;NA;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Employé-e-s;Employés du public;Famille monoparentale;Autres, nr;Contrat subi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur public;Admin publiques
2018;2;1;1;2;50;60;2;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;52;5;52;52;5;5;EV;OQ;OQ;O;OZ;84;4;4;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;2;9;NA;NA;1;NA;NA;NA;50;52;43211;14608916443;65;NA;NA;NA;NA;NA;+50a;Femmes;CAP/BEP;Français de naissance;Employé-e-s;Employés du public;Famille monoparentale;Employés;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Admin publiques
2018;2;1;1;2;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;NA;4;1;NA;NA;2;NA;1;2;NA;2;2;2;2;1;2;2;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;1;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;NA;1;1;NA;1;1;2;4;53;5;53;53;5;NA;EV;OQ;OQ;O;OZ;84;2;9;3;2;2;21;21;2;3;NA;1;1;2;NA;2;3;NA;NA;NA;1;2;3;NA;NA;NA;NA;NA;NA;50;52;43211;14608916443;10;NA;20;50;3;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Employé-e-s;Employés du public;Famille monoparentale;Autres, nr;Contrat subi;Temps partiel;Souhaite plus d'heures;Employeur public;Admin publiques
